ticker,S,K,T,maturity_days,r,sigma,option_type,target_price
META,595.3900146484375,1270.0,0.5232876712328767,191,0.04,1.0000000000000003e-05,put,553.0
MSFT,409.6400146484375,565.0,0.5232876712328767,191,0.04,0.25403578002929694,put,123.8
AAPL,292.6099853515625,345.0,0.5232876712328767,191,0.04,1.0000000000000003e-05,put,40.15
NVDA,206.94500732421875,200.0,0.273972602739726,100,0.04,0.5040027627563476,call,25.35
AMZN,247.50999450683594,120.0,0.19726027397260273,72,0.04,1.0744675183105472,call,136.39
AMZN,247.50999450683594,110.0,0.021917808219178082,8,0.04,1.9453127734375002,put,0.01
NVDA,206.94500732421875,265.0,0.4465753424657534,163,0.04,0.4874929180908204,call,9.6
AMZN,247.50999450683594,130.0,0.3506849315068493,128,0.04,0.8157977404785155,call,127.87
NVDA,206.94500732421875,119.0,0.5232876712328767,191,0.04,0.5064746618652343,put,1.8
NVDA,206.94500732421875,65.0,0.3506849315068493,128,0.04,0.79883013671875,put,0.08
AAPL,292.6099853515625,255.0,1.5205479452054795,555,0.04,0.4073393006896973,call,85.95
NVDA,206.94500732421875,450.0,1.5205479452054795,555,0.04,0.5067493173217773,call,9.2
NVDA,206.94500732421875,120.0,1.6164383561643836,590,0.04,0.4470270141601562,put,8.0
MSFT,409.6400146484375,660.0,0.5232876712328767,191,0.04,0.2962716857910156,put,234.25
AMZN,247.50999450683594,125.0,0.3506849315068493,128,0.04,0.8403336279296875,call,133.51
MSFT,409.6400146484375,250.0,0.273972602739726,100,0.04,0.6766389758300781,call,180.0
NVDA,206.94500732421875,60.0,2.5178082191780824,919,0.04,0.7850973638916017,call,157.32
NVDA,206.94500732421875,1460.0,0.5232876712328767,191,0.04,1.0000000000000003e-05,put,511.29
GOOGL,367.2699890136719,190.0,0.10136986301369863,37,0.04,0.7539087109375,put,0.08
TSLA,406.9920959472656,85.0,0.6,219,0.04,1.5235619525146482,call,309.2
META,595.3900146484375,1130.0,0.10136986301369863,37,0.04,0.790041162109375,call,0.27
MSFT,409.6400146484375,200.0,0.5232876712328767,191,0.04,0.6820710504150393,call,216.33
META,595.3900146484375,1160.0,2.0191780821917806,737,0.04,0.4558159887695313,call,45.85
TSLA,406.9920959472656,860.0,1.5205479452054795,555,0.04,0.3202887796020507,put,426.6
TSLA,406.9920959472656,330.0,1.6164383561643836,590,0.04,0.4657646197509766,put,51.93
AAPL,292.6099853515625,370.0,1.6164383561643836,590,0.04,0.14624877197265623,put,67.75
TSLA,406.9920959472656,230.0,1.2712328767123289,464,0.04,0.5198107101440429,put,14.6
META,595.3900146484375,652.5,0.019178082191780823,7,0.04,0.4010069665527344,call,1.15
MSFT,409.6400146484375,360.0,0.03287671232876712,12,0.04,0.5354050366210938,call,50.05
META,595.3900146484375,1040.0,1.2712328767123289,464,0.04,0.4451120552825927,call,34.1
MSFT,409.6400146484375,445.0,0.10136986301369863,37,0.04,0.27027096923828126,put,38.61
TSLA,406.9920959472656,447.5,0.019178082191780823,7,0.04,1.0000000000000003e-05,put,50.83
META,595.3900146484375,590.0,0.4465753424657534,163,0.04,0.37071094383239744,put,54.65
NVDA,206.94500732421875,51.0,0.021917808219178082,8,0.04,2.56250359375,put,0.01
AAPL,292.6099853515625,440.0,0.4465753424657534,163,0.04,0.32263860961914054,call,1.17
NVDA,206.94500732421875,295.0,0.7726027397260274,282,0.04,0.4923451644897462,call,11.55
AMZN,247.50999450683594,275.0,0.021917808219178082,8,0.04,0.37793590820312495,put,30.46
META,595.3900146484375,1350.0,0.4465753424657534,163,0.04,0.5454757366943359,call,0.79
AMZN,247.50999450683594,180.0,0.10136986301369863,37,0.04,0.49658706542968756,put,0.36
MSFT,409.6400146484375,400.0,0.005479452054794521,2,0.04,0.4500787414550781,call,12.5
AAPL,292.6099853515625,135.0,0.021917808219178082,8,0.04,1.8671881640625,put,0.16
NVDA,206.94500732421875,1500.0,0.021917808219178082,8,0.04,0.0,call,271.05
TSLA,406.9920959472656,350.0,0.4465753424657534,163,0.04,0.5996133789062501,call,91.5
TSLA,406.9920959472656,800.0,0.021917808219178082,8,0.04,1.0000000000000003e-05,put,354.95
TSLA,406.9920959472656,790.0,2.5178082191780824,919,0.04,0.33814138427734375,put,400.14
MSFT,409.6400146484375,265.0,0.273972602739726,100,0.04,0.6029092443847659,call,182.9
MSFT,409.6400146484375,185.0,1.0191780821917809,372,0.04,0.6136513244628907,call,235.0
NVDA,206.94500732421875,170.0,0.043835616438356165,16,0.04,0.9641116870117188,call,38.0
META,595.3900146484375,547.5,0.019178082191780823,7,0.04,0.3902648864746094,put,1.83
GOOGL,367.2699890136719,475.0,0.005479452054794521,2,0.04,1.2548865380859375,call,0.05
GOOGL,367.2699890136719,415.0,0.6,219,0.04,0.40988749298095706,call,27.1
NVDA,206.94500732421875,290.0,0.4465753424657534,163,0.04,0.28601788208007806,put,74.2
META,595.3900146484375,230.0,2.5178082191780824,919,0.04,0.6255835781860352,call,399.98
NVDA,206.94500732421875,210.0,0.5232876712328767,191,0.04,0.5054981091308592,call,29.35
AMZN,247.50999450683594,190.0,0.273972602739726,100,0.04,0.3991759301757813,put,2.45
AMZN,247.50999450683594,335.0,0.10136986301369863,37,0.04,0.39551385742187506,call,0.11
TSLA,406.9920959472656,210.0,0.06027397260273973,22,0.04,1.9421389611816409,call,188.08
NVDA,206.94500732421875,290.0,2.5178082191780824,919,0.04,0.33483026016235345,put,104.25
META,595.3900146484375,1460.0,2.5178082191780824,919,0.04,0.46593246475219735,call,32.55
NVDA,206.94500732421875,215.0,0.7726027397260274,282,0.04,0.3876098837280273,put,32.37
TSLA,406.9920959472656,190.0,1.2712328767123289,464,0.04,0.7886068502807617,call,252.73
META,595.3900146484375,730.0,0.3506849315068493,128,0.04,0.35855743988037114,put,118.38
TSLA,406.9920959472656,370.0,0.19726027397260273,72,0.04,0.5791362887573243,call,66.0
TSLA,406.9920959472656,580.0,0.12054794520547946,44,0.04,0.6093789062500001,call,2.87
META,595.3900146484375,1210.0,0.5232876712328767,191,0.04,0.5005543109130859,call,3.6
META,595.3900146484375,350.0,0.10136986301369863,37,0.04,0.7314479980468749,put,0.15
GOOGL,367.2699890136719,550.0,2.0191780821917806,737,0.04,0.4423960179901123,call,39.5
AAPL,292.6099853515625,225.0,0.5232876712328767,191,0.04,0.4967701690673829,call,92.65
MSFT,409.6400146484375,430.0,0.0136986301369863,5,0.04,0.32434757690429683,call,1.28
TSLA,406.9920959472656,490.0,0.19726027397260273,72,0.04,0.405279384765625,put,106.81
AAPL,292.6099853515625,210.0,0.0821917808219178,30,0.04,0.48633326171875,put,0.09
META,595.3900146484375,1270.0,0.10136986301369863,37,0.04,0.9238288867187501,call,0.2
AAPL,292.6099853515625,70.0,0.273972602739726,100,0.04,1.0000000000000003e-05,call,168.21
TSLA,406.9920959472656,445.0,0.273972602739726,100,0.04,0.42235379898071285,put,58.83
GOOGL,367.2699890136719,100.0,0.6,219,0.04,1.1759074407958983,call,272.8
META,595.3900146484375,635.0,0.0821917808219178,30,0.04,0.3498294998168945,call,10.75
META,595.3900146484375,535.0,0.0136986301369863,5,0.04,0.4233456103515625,put,0.61
MSFT,409.6400146484375,305.0,1.2712328767123289,464,0.04,0.333716379699707,put,9.45
MSFT,409.6400146484375,475.0,0.043835616438356165,16,0.04,0.28516339843749994,put,62.73
MSFT,409.6400146484375,720.0,2.0191780821917806,737,0.04,0.39160764648437496,call,24.16
GOOGL,367.2699890136719,345.0,0.005479452054794521,2,0.04,0.37256486816406253,put,0.28
META,595.3900146484375,460.0,1.0191780821917809,372,0.04,0.37639478591918946,put,28.65
AAPL,292.6099853515625,240.0,1.6164383561643836,590,0.04,0.2576520768737793,put,11.91
AAPL,292.6099853515625,235.0,0.273972602739726,100,0.04,0.5228929547119141,call,69.53
AMZN,247.50999450683594,380.0,1.0191780821917809,372,0.04,0.2591016473388672,put,110.15
NVDA,206.94500732421875,245.0,0.0821917808219178,30,0.04,1.0000000000000003e-05,put,22.35
META,595.3900146484375,410.0,0.021917808219178082,8,0.04,1.0048877880859375,put,0.07
META,595.3900146484375,830.0,0.10136986301369863,37,0.04,0.49414568359375005,call,0.75
TSLA,406.9920959472656,130.0,1.2712328767123289,464,0.04,0.9472966696166992,call,292.35
NVDA,206.94500732421875,340.0,0.0821917808219178,30,0.04,0.63086306640625,call,0.05
NVDA,206.94500732421875,215.0,0.6,219,0.04,0.5012256909179689,call,28.93
NVDA,206.94500732421875,50.0,2.5178082191780824,919,0.04,0.8239763696289062,call,166.1
AAPL,292.6099853515625,175.0,0.5232876712328767,191,0.04,0.6868317449951173,call,142.3
NVDA,206.94500732421875,80.0,2.0191780821917806,737,0.04,0.7486597399902344,call,137.0
GOOGL,367.2699890136719,372.5,0.019178082191780823,7,0.04,0.3828797064208984,call,6.4
AMZN,247.50999450683594,220.0,0.3506849315068493,128,0.04,0.34924967163085935,put,9.3
MSFT,409.6400146484375,580.0,1.5205479452054795,555,0.04,0.3871597539520263,call,29.77
AMZN,247.50999450683594,180.0,0.6,219,0.04,0.5139208764648437,call,77.88
AMZN,247.50999450683594,115.0,0.7726027397260274,282,0.04,0.48291532714843755,put,0.72
GOOGL,367.2699890136719,540.0,1.2712328767123289,464,0.04,0.42845725357055664,call,34.46
GOOGL,367.2699890136719,630.0,2.0191780821917806,737,0.04,0.43646803771972653,call,29.9
GOOGL,367.2699890136719,260.0,0.5232876712328767,191,0.04,0.5430648721313477,call,116.88
AAPL,292.6099853515625,330.0,0.10136986301369863,37,0.04,1.0000000000000003e-05,put,27.74
NVDA,206.94500732421875,110.0,1.6164383561643836,590,0.04,0.4575554733276368,put,6.0
TSLA,406.9920959472656,450.0,0.7726027397260274,282,0.04,0.5598341136169434,call,67.0
META,595.3900146484375,105.0,2.0191780821917806,737,0.04,0.6213416772460938,put,0.77
MSFT,409.6400146484375,180.0,0.5232876712328767,191,0.04,0.5185595019531251,put,0.19
MSFT,409.6400146484375,580.0,1.5205479452054795,555,0.04,0.24575034042358396,put,153.6
GOOGL,367.2699890136719,460.0,0.021917808219178082,8,0.04,0.5312546875,call,0.12
META,595.3900146484375,1040.0,0.10136986301369863,37,0.04,0.6831086376953126,call,0.24
NVDA,206.94500732421875,400.0,0.3506849315068493,128,0.04,0.5327195166015625,call,0.6
AAPL,292.6099853515625,130.0,0.10136986301369863,37,0.04,1.8439949206542967,call,184.68
GOOGL,367.2699890136719,265.0,1.5205479452054795,555,0.04,0.5129290650939942,call,170.2
META,595.3900146484375,340.0,2.0191780821917806,737,0.04,0.38874665214538573,put,16.23
NVDA,206.94500732421875,103.0,0.021917808219178082,8,0.04,3.1806661108398435,call,105.05
AMZN,247.50999450683594,130.0,0.19726027397260273,72,0.04,0.9788820471191408,call,125.29
GOOGL,367.2699890136719,760.0,2.5178082191780824,919,0.04,1.0000000000000003e-05,put,369.85
TSLA,406.9920959472656,165.0,0.7726027397260274,282,0.04,1.145115358428955,call,199.0
NVDA,206.94500732421875,240.0,2.0191780821917806,737,0.04,0.359808648071289,put,61.58
MSFT,409.6400146484375,670.0,1.0191780821917809,372,0.04,0.38623660644531244,call,12.25
TSLA,406.9920959472656,315.0,0.0821917808219178,30,0.04,0.5529829858398438,put,1.33
GOOGL,367.2699890136719,75.0,0.021917808219178082,8,0.04,2.750003125,put,0.04
MSFT,409.6400146484375,220.0,1.0191780821917809,372,0.04,0.5506636730957033,call,216.47
GOOGL,367.2699890136719,210.0,0.005479452054794521,2,0.04,1.0000000000000003e-05,call,186.28
GOOGL,367.2699890136719,260.0,1.2712328767123289,464,0.04,0.35454441848754875,put,13.12
AAPL,292.6099853515625,340.0,1.0191780821917809,372,0.04,0.16993017578125003,put,48.1
NVDA,206.94500732421875,145.0,0.12054794520547946,44,0.04,0.5463912548828126,put,0.44
META,595.3900146484375,575.0,0.273972602739726,100,0.04,0.4194393994140625,call,56.45
GOOGL,367.2699890136719,347.5,0.019178082191780823,7,0.04,0.5300339965820313,call,23.22
AMZN,247.50999450683594,200.0,0.12054794520547946,44,0.04,0.5665326550292968,call,46.85
AMZN,247.50999450683594,275.0,1.5205479452054795,555,0.04,0.30440453903198245,put,42.25
TSLA,406.9920959472656,610.0,0.005479452054794521,2,0.04,1.4589870800781248,call,0.09
META,595.3900146484375,960.0,0.6,219,0.04,0.4404658004760742,call,8.5
TSLA,406.9920959472656,435.0,0.10136986301369863,37,0.04,0.3902648864746094,put,36.0
MSFT,409.6400146484375,250.0,1.5205479452054795,555,0.04,0.3469913934326171,put,7.9
META,595.3900146484375,1200.0,0.021917808219178082,8,0.04,1.0000000000000003e-05,put,415.18
MSFT,409.6400146484375,555.0,0.6,219,0.04,0.3748841809082031,call,10.24
AAPL,292.6099853515625,380.0,1.0191780821917809,372,0.04,1.0000000000000003e-05,put,76.75
AAPL,292.6099853515625,150.0,2.5178082191780824,919,0.04,0.32019722778320303,put,4.3
AMZN,247.50999450683594,260.0,0.7726027397260274,282,0.04,0.41678439666748035,call,31.0
TSLA,406.9920959472656,585.0,0.0821917808219178,30,0.04,0.6428258374023439,call,1.03
GOOGL,367.2699890136719,310.0,0.0821917808219178,30,0.04,0.5988809643554689,call,56.15
META,595.3900146484375,1000.0,0.3506849315068493,128,0.04,0.4721732470703125,call,2.86
META,595.3900146484375,350.0,1.0191780821917809,372,0.04,0.5643201527404786,call,262.55
AAPL,292.6099853515625,210.0,0.19726027397260273,72,0.04,0.3986876538085938,put,0.55
META,595.3900146484375,785.0,0.021917808219178082,8,0.04,1.4417752520751954,put,105.0
AAPL,292.6099853515625,80.0,0.6,219,0.04,1.2788121997070312,call,230.2
NVDA,206.94500732421875,360.0,0.5232876712328767,191,0.04,0.49695327270507816,call,2.53
NVDA,206.94500732421875,89.0,0.021917808219178082,8,0.04,1.65625171875,put,0.01
MSFT,409.6400146484375,427.5,0.043835616438356165,16,0.04,0.2791820129394531,put,19.7
NVDA,206.94500732421875,285.0,1.5205479452054795,555,0.04,0.33849233291625974,put,85.95
MSFT,409.6400146484375,180.0,0.6,219,0.04,0.4897511962890626,put,0.24
TSLA,406.9920959472656,450.0,1.6164383561643836,590,0.04,0.42910574562072756,put,117.63
META,595.3900146484375,1470.0,0.6,219,0.04,0.5289353747558594,call,2.35
AAPL,292.6099853515625,310.0,0.5232876712328767,191,0.04,0.1964344273376465,put,24.19
MSFT,409.6400146484375,225.0,0.4465753424657534,163,0.04,0.6720613848876955,call,224.4
TSLA,406.9920959472656,210.0,0.5232876712328767,191,0.04,0.8714612463378906,call,243.12
GOOGL,367.2699890136719,405.0,0.6,219,0.04,0.4110318907165527,call,28.25
AMZN,247.50999450683594,110.0,1.0191780821917809,372,0.04,0.7136869451904297,call,148.4
META,595.3900146484375,930.0,0.6,219,0.04,0.43288225814819337,call,9.75
AAPL,292.6099853515625,360.0,1.6164383561643836,590,0.04,0.32555300918579094,call,26.45
NVDA,206.94500732421875,150.0,1.2712328767123289,464,0.04,0.5913431979370118,call,79.55
GOOGL,367.2699890136719,265.0,0.0821917808219178,30,0.04,0.8670667590332031,call,95.5
MSFT,409.6400146484375,495.0,0.5232876712328767,191,0.04,0.2946237530517578,put,70.7
META,595.3900146484375,607.5,0.043835616438356165,16,0.04,0.33933155792236325,call,12.75
AMZN,247.50999450683594,190.0,0.6,219,0.04,0.36249416809082036,put,5.55
NVDA,206.94500732421875,180.0,0.3506849315068493,128,0.04,0.5446822875976562,call,42.1
META,595.3900146484375,1030.0,0.273972602739726,100,0.04,0.5052539709472657,call,1.54
GOOGL,367.2699890136719,350.0,1.6164383561643836,590,0.04,0.47046427978515626,call,86.91
MSFT,409.6400146484375,260.0,1.0191780821917809,372,0.04,0.3628908926391602,put,5.1
GOOGL,367.2699890136719,420.0,0.7726027397260274,282,0.04,0.3073647145080566,put,72.85
MSFT,409.6400146484375,550.0,1.2712328767123289,464,0.04,0.26280949600219733,put,134.25
AAPL,292.6099853515625,145.0,1.2712328767123289,464,0.04,0.3704896936035156,put,1.32
META,595.3900146484375,885.0,0.10136986301369863,37,0.04,0.53320779296875,call,1.19
TSLA,406.9920959472656,505.0,0.4465753424657534,163,0.04,0.3678957254028321,put,156.5
META,595.3900146484375,940.0,0.5232876712328767,191,0.04,1.0000000000000003e-05,put,297.4
AMZN,247.50999450683594,225.0,0.10136986301369863,37,0.04,0.32617861328125,put,2.5
AAPL,292.6099853515625,255.0,1.2712328767123289,464,0.04,0.4003355865478516,call,76.15
NVDA,206.94500732421875,180.0,0.273972602739726,100,0.04,0.4187680194091796,put,6.8
TSLA,406.9920959472656,980.0,1.5205479452054795,555,0.04,1.0000000000000003e-05,put,537.34
META,595.3900146484375,240.0,0.7726027397260274,282,0.04,0.5795940478515625,call,451.0
NVDA,206.94500732421875,43.0,0.5232876712328767,191,0.04,1.5878926855468747,call,170.0
META,595.3900146484375,435.0,0.005479452054794521,2,0.04,1.2822301513671874,call,191.03
META,595.3900146484375,712.5,0.005479452054794521,2,0.04,0.717776259765625,call,0.43
AAPL,292.6099853515625,302.5,0.021917808219178082,8,0.04,1.0000000000000003e-05,put,7.9
GOOGL,367.2699890136719,357.5,0.021917808219178082,8,0.04,0.4722953161621094,call,11.25
AAPL,292.6099853515625,380.0,1.2712328767123289,464,0.04,0.31009601043701174,call,20.82
META,595.3900146484375,850.0,2.0191780821917806,737,0.04,0.3052895399475098,put,264.0
TSLA,406.9920959472656,760.0,0.273972602739726,100,0.04,0.6326941027832031,call,2.12
META,595.3900146484375,540.0,0.10136986301369863,37,0.04,0.34363449340820307,put,6.35
TSLA,406.9920959472656,330.0,0.10136986301369863,37,0.04,0.7395045581054687,call,83.64
GOOGL,367.2699890136719,100.0,0.4465753424657534,163,0.04,0.86914193359375,call,249.47
META,595.3900146484375,1070.0,0.6,219,0.04,0.4603325451660156,call,5.2
AAPL,292.6099853515625,160.0,2.5178082191780824,919,0.04,0.5357102093505859,call,169.7
NVDA,206.94500732421875,224.0,0.021917808219178082,8,0.04,0.44653873779296877,call,1.17
AMZN,247.50999450683594,170.0,0.273972602739726,100,0.04,0.6149940844726562,call,78.02
TSLA,406.9920959472656,15.0,0.273972602739726,100,0.04,0.0,call,421.02
TSLA,406.9920959472656,280.0,1.2712328767123289,464,0.04,0.6572452488708496,call,175.4
META,595.3900146484375,340.0,0.273972602739726,100,0.04,1.0000000000000003e-05,call,200.0
TSLA,406.9920959472656,60.0,0.7726027397260274,282,0.04,2.1398972283935542,call,290.44
MSFT,409.6400146484375,240.0,0.19726027397260273,72,0.04,0.5224657128906249,put,0.3
TSLA,406.9920959472656,95.0,0.4465753424657534,163,0.04,1.0000000000000003e-05,call,259.85
AAPL,292.6099853515625,275.0,0.19726027397260273,72,0.04,0.39038695556640624,call,30.54
TSLA,406.9920959472656,385.0,0.03287671232876712,12,0.04,0.4237118176269531,put,5.47
TSLA,406.9920959472656,720.0,0.273972602739726,100,0.04,0.6154823608398439,call,2.3
META,595.3900146484375,1050.0,0.4465753424657534,163,0.04,0.4813284289550781,call,5.2
TSLA,406.9920959472656,10.0,0.273972602739726,100,0.04,4.410160737304686,call,364.27
TSLA,406.9920959472656,545.0,0.4465753424657534,163,0.04,0.5528914340209962,call,21.1
META,595.3900146484375,425.0,0.19726027397260273,72,0.04,0.45880668151855475,put,2.24
MSFT,409.6400146484375,460.0,1.0191780821917809,372,0.04,0.38521427780151357,call,43.79
AAPL,292.6099853515625,290.0,0.0136986301369863,5,0.04,0.17554535400390625,put,1.65
META,595.3900146484375,730.0,1.5205479452054795,555,0.04,0.3290930128479003,put,187.81
TSLA,406.9920959472656,110.0,0.10136986301369863,37,0.04,1.5312523437499999,put,0.07
META,595.3900146484375,800.0,0.12054794520547946,44,0.04,0.499028447265625,call,2.1
NVDA,206.94500732421875,340.0,1.5205479452054795,555,0.04,0.30002531036376956,put,131.01
AMZN,247.50999450683594,175.0,1.0191780821917809,372,0.04,0.5150194982910157,call,93.17
GOOGL,367.2699890136719,295.0,0.021917808219178082,8,0.04,1.0855758612060546,call,75.89
